3.27100;0.08655;-0.95190;0.19360;19.04297;-6.83594;-17.02881
3.28100;0.08972;-0.95044;0.18579;18.49365;-7.99560;-16.66260
3.29200;0.09326;-0.95264;0.18250;18.79883;-7.87353;-15.99121
3.30200;0.09399;-0.95190;0.18506;20.01953;-6.28662;-14.95361
3.31300;0.09192;-0.94287;0.18298;20.93506;-4.39453;-13.79394
3.32400;0.08496;-0.91394;0.15747;20.26367;-3.96728;-12.87842
3.33400;0.08716;-0.91187;0.15039;17.88330;-5.49316;-12.45117
3.34500;0.09131;-0.91504;0.15161;15.19775;-7.08008;-12.02392
3.35600;0.09412;-0.91467;0.15100;13.54980;-6.89697;-11.10840
3.36600;0.09473;-0.91016;0.14221;12.45117;-5.43213;-9.76562
3.37700;0.09216;-0.90564;0.13306;11.04736;-4.15039;-8.54492
3.38700;0.09033;-0.90161;0.13245;8.66699;-4.08936;-7.75146
3.39800;0.09338;-0.89905;0.13440;3.66211;-3.60107;-6.04248
3.40900;0.09692;-0.89844;0.13074;1.95312;-1.03760;-4.39453
3.41900;0.09644;-0.90100;0.12329;0.42725;1.52588;-2.74658
3.43000;0.09241;-0.90613;0.11890;-1.03760;2.74658;-1.34277
3.44100;0.08826;-0.90820;0.12305;-2.19727;3.05176;-0.36621
3.45100;0.08740;-0.90527;0.12988;-3.17383;3.41797;0.30518
3.46200;0.08899;-0.90161;0.13025;-4.57764;4.27246;0.97656
3.47200;0.09106;-0.90149;0.12537;-6.53076;5.12695;1.77002
3.48300;0.09216;-0.91553;0.13403;-8.17871;6.04248;2.86865
3.49400;0.09033;-0.91858;0.14490;-8.60596;7.69043;4.27246
3.50400;0.08728;-0.91443;0.14954;-8.36182;9.70459;5.92041
3.51500;0.08545;-0.90881;0.14697;-8.66699;10.80322;7.14111
3.52600;0.08777;-0.90979;0.14429;-10.62012;10.25391;7.75146
3.53600;0.09436;-0.91919;0.14905;-13.73291;8.54492;8.17871
3.54700;0.10242;-0.93054;0.15869;-16.47949;7.14111;8.66699
3.55700;0.10779;-0.93567;0.16553;-17.94434;9.15527;9.88770
