timestamp,data1,data2,data3,data4,data5,data6,label
12.294,0.18616,-0.29114,0.9491,-1.83105,0.85449,0.54932,1
12.305,0.18201,-0.29163,0.95496,-1.70898,0.36621,0.12207,1
12.315,0.17712,-0.29407,0.95752,-1.15967,0.18311,-0.12207,1
12.326,0.17493,-0.29468,0.95447,-0.12207,0.18311,0.42725,1
12.336,0.17688,-0.29272,0.94971,-0.12207,0.18311,0.97656,1
12.347,0.18225,-0.28992,0.94641,-0.36621,0.30518,1.2207,1
12.358,0.18774,-0.2865,0.94495,-0.48828,0.61035,1.0376,1
12.368,0.18982,-0.28528,0.94458,-0.54932,0.67139,0.48828,1
12.379,0.18811,-0.28723,0.94861,-0.67139,0.42725,-0.06104,1
12.39,0.18384,-0.28918,0.95361,-0.67139,0.12207,-0.30518,1
12.4,0.1792,-0.29053,0.95483,-0.54932,0.0,-0.24414,1
12.411,0.17749,-0.29309,0.948,-0.36621,-0.12207,-0.12207,1
12.421,0.18127,-0.29102,0.9491,-0.48828,-0.30518,0.0,1
12.432,0.18408,-0.28894,0.95215,-0.85449,-0.06104,0.06104,1
12.443,0.18335,-0.29065,0.95374,-0.91553,0.85449,0.12207,1
12.453,0.18054,-0.29321,0.95593,-0.79346,1.64795,0.12207,1
12.464,0.17773,-0.29468,0.95715,-0.54932,1.77002,-0.06104,1
12.474,0.17517,-0.29468,0.95422,-0.12207,1.2207,-0.24414,1
12.485,0.17517,-0.29333,0.94958,0.36621,-0.24414,-0.24414,1
12.496,0.17944,-0.29187,0.94824,0.12207,-0.12207,-0.12207,1
12.506,0.18689,-0.29041,0.95007,-0.24414,0.73242,-0.18311,1
12.517,0.19165,-0.28809,0.95129,-0.30518,1.89209,-0.42725,1
12.527,0.19006,-0.28735,0.94666,-0.06104,2.56348,-0.97656,1
12.538,0.18494,-0.28894,0.94324,0.0,2.74658,-1.40381,1
12.549,0.17993,-0.28967,0.94836,0.06104,2.74658,-1.52588,1
12.559,0.1759,-0.28784,0.95276,0.42725,2.86865,-1.34277,1
12.57,0.1781,-0.28247,0.94507,0.67139,2.99072,-1.09863,1
12.581,0.17908,-0.28625,0.94604,0.36621,3.17383,-1.15967,1
12.591,0.17358,-0.29053,0.95459,-0.36621,2.92969,-1.40381,1
12.602,0.16553,-0.2915,0.95947,-0.85449,2.44141,-1.58691,1
12.612,0.16016,-0.29041,0.95605,-0.61035,1.77002,-1.40381,1
12.623,0.16052,-0.2887,0.9502,0.12207,0.73242,-1.15967,1
12.634,0.16602,-0.28772,0.9491,0.42725,-0.36621,-0.85449,1
12.644,0.172,-0.28809,0.95178,-0.18311,-0.61035,0.0,1
12.655,0.17639,-0.28784,0.95117,-0.24414,0.06104,0.24414,1
12.666,0.17725,-0.28931,0.94861,-0.12207,0.36621,0.24414,1
12.676,0.17468,-0.29272,0.94934,-0.06104,0.18311,0.24414,1
12.687,0.1731,-0.29321,0.95105,0.06104,-0.12207,0.36621,1
12.697,0.1748,-0.29065,0.95007,0.12207,0.0,0.48828,1
12.708,0.17737,-0.28992,0.94849,0.12207,0.48828,0.61035,1
12.719,0.17786,-0.2926,0.94971,0.0,0.73242,0.67139,1
12.729,0.17883,-0.29614,0.95557,-0.12207,0.61035,0.67139,1
12.74,0.18213,-0.29382,0.9541,-0.12207,0.48828,0.61035,1
12.75,0.18506,-0.29041,0.9502,0.06104,0.73242,0.36621,1
12.761,0.18323,-0.28796,0.94873,0.18311,1.34277,-0.06104,1
12.772,0.17444,-0.29138,0.94678,0.30518,2.0752,-0.54932,1
12.782,0.16516,-0.29858,0.94385,0.30518,2.0752,-0.91553,1
12.793,0.16309,-0.30176,0.94458,0.18311,1.0376,-1.0376,1
12.803,0.16785,-0.29944,0.94885,-0.24414,-1.2207,-0.36621,1
12.814,0.17554,-0.2937,0.9519,-0.24414,-1.28174,-0.30518,1
12.824,0.18176,-0.28784,0.95215,-0.18311,-0.85449,-0.54932,1
12.835,0.18262,-0.28564,0.95374,-0.30518,-0.42725,-0.79346,1
12.846,0.1792,-0.28564,0.9541,-0.36621,-0.12207,-0.91553,1
12.856,0.17639,-0.28613,0.95215,-0.36621,0.18311,-0.91553,1
12.867,0.17444,-0.28906,0.95227,-0.42725,0.54932,-0.73242,1
12.878,0.17261,-0.29309,0.9563,-0.54932,0.79346,-0.48828,1
12.888,0.17505,-0.29041,0.96216,-0.36621,0.85449,-0.24414,1
12.899,0.17566,-0.28638,0.95325,0.18311,0.61035,-0.12207,1
12.909,0.17371,-0.28601,0.9436,0.61035,0.0,-0.18311,1
12.92,0.17175,-0.28674,0.93896,0.54932,-0.67139,-0.24414,1
12.931,0.17151,-0.28711,0.93787,0.18311,-1.0376,-0.18311,1
12.941,0.17444,-0.28772,0.9408,-0.30518,-1.2207,0.12207,1
12.952,0.18005,-0.28796,0.94934,-0.79346,-1.34277,0.30518,1
12.962,0.1853,-0.28662,0.95886,-0.79346,-0.85449,0.24414,1
12.973,0.18665,-0.28601,0.96399,-0.30518,-0.12207,0.06104,1
12.984,0.18188,-0.28931,0.96472,0.30518,0.48828,-0.06104,1
12.994,0.17493,-0.2937,0.96289,0.85449,0.67139,0.12207,1
13.005,0.17261,-0.29431,0.95471,1.2207,0.61035,0.42725,1
13.015,0.17651,-0.29187,0.94165,0.91553,0.36621,0.42725,1
13.026,0.18091,-0.28943,0.9364,0.18311,0.36621,0.12207,1
13.037,0.1792,-0.29004,0.93982,-0.42725,0.61035,-0.24414,1
13.047,0.17261,-0.29492,0.94287,-0.67139,0.54932,-0.36621,1
13.058,0.16907,-0.29773,0.95068,-0.79346,0.06104,-0.12207,1
13.068,0.177,-0.29272,0.95203,-0.79346,-0.18311,0.24414,1
13.09,0.1825,-0.29395,0.95508,-0.73242,0.91553,0.12207,1
13.1,0.1748,-0.29858,0.95923,-0.73242,1.52588,-0.12207,1
13.111,0.16772,-0.30078,0.95813,-0.42725,1.58691,-0.18311,1
13.121,0.16626,-0.30103,0.95007,0.30518,0.79346,-0.06104,1
13.132,0.17102,-0.30151,0.94263,1.09863,-1.34277,0.06104,1
13.143,0.18066,-0.29871,0.94373,0.42725,-1.0376,0.0,1
13.153,0.1886,-0.29297,0.94861,0.0,0.30518,-0.12207,1
13.175,0.18359,-0.28516,0.93933,0.48828,2.44141,-0.54932,1
13.185,0.17615,-0.28857,0.93262,0.36621,2.0752,-0.79346,1
13.196,0.17334,-0.29224,0.93738,-0.18311,1.52588,-0.91553,1
13.207,0.1781,-0.28821,0.95654,-0.54932,1.52588,-0.91553,1
13.217,0.17639,-0.2876,0.95532,-0.54932,1.64795,-0.97656,1
13.228,0.17639,-0.28845,0.95264,-0.24414,1.58691,-1.0376,1
13.238,0.17871,-0.29089,0.95374,0.0,1.58691,-0.97656,1
13.249,0.18042,-0.29077,0.95679,0.06104,1.64795,-0.97656,1
13.26,0.17737,-0.28931,0.95972,-0.06104,1.58691,-1.15967,1
13.27,0.16968,-0.28931,0.95972,-0.18311,1.46484,-1.34277,1
13.281,0.16394,-0.28906,0.95361,0.24414,0.97656,-0.67139,1
13.292,0.16406,-0.28931,0.94714,0.36621,0.54932,-0.24414,1
13.302,0.16882,-0.29004,0.94739,0.42725,0.24414,-0.06104,1
13.313,0.17419,-0.28979,0.94849,0.48828,0.30518,-0.12207,1
13.323,0.17505,-0.29175,0.94666,0.48828,0.67139,-0.24414,1
13.334,0.17065,-0.2959,0.94482,0.36621,0.67139,-0.30518,1
13.345,0.16772,-0.29614,0.94373,0.18311,0.18311,-0.30518,1
13.355,0.1709,-0.29187,0.94385,-0.12207,-0.54932,-0.30518,1
13.366,0.17542,-0.28784,0.95166,-0.30518,-0.85449,-0.30518,1
13.376,0.17371,-0.28809,0.94885,-0.30518,-0.36621,-0.24414,1
13.387,0.17163,-0.28992,0.94531,-0.36621,0.54932,-0.06104,1
13.398,0.17175,-0.2915,0.94629,-0.54932,1.40381,0.06104,1
13.408,0.17224,-0.29333,0.9502,-0.73242,1.89209,0.18311,1
13.419,0.16992,-0.29626,0.95386,-0.61035,1.64795,0.24414,1
13.43,0.16675,-0.29858,0.95715,-0.30518,0.48828,0.18311,1
13.44,0.16785,-0.29724,0.95996,0.30518,-2.0752,0.48828,1
13.451,0.17358,-0.29333,0.96143,0.73242,-1.95312,0.73242,1
13.461,0.18079,-0.29041,0.95459,1.0376,-1.0376,0.61035,1
13.472,0.18506,-0.28699,0.94324,0.79346,0.06104,0.24414,1
13.483,0.18176,-0.28687,0.94104,0.36621,1.0376,-0.12207,1
13.493,0.17444,-0.29102,0.94739,0.12207,1.70898,-0.18311,1
13.504,0.17078,-0.29407,0.9491,0.12207,2.13623,-0.12207,1
13.514,0.17175,-0.29492,0.94177,-0.06104,1.95312,-0.24414,1
13.525,0.17542,-0.29468,0.95203,-0.48828,1.28174,-0.54932,1
13.536,0.17554,-0.2948,0.95959,-0.61035,0.67139,-0.73242,1
13.546,0.17383,-0.29456,0.9552,-0.18311,0.48828,-0.79346,1
13.557,0.17126,-0.29395,0.94189,0.48828,0.61035,-0.79346,1
13.568,0.16602,-0.29565,0.93726,0.91553,0.73242,-0.91553,1
13.578,0.16064,-0.29675,0.94629,0.91553,0.73242,-0.79346,1
13.589,0.16211,-0.29321,0.95337,0.79346,0.48828,-0.36621,1
13.6,0.17017,-0.28906,0.95129,1.0376,-0.54932,0.30518,1
13.61,0.18005,-0.28674,0.94409,0.73242,-0.79346,0.06104,1
13.621,0.18347,-0.28613,0.94336,0.06104,-0.85449,-0.48828,1
13.631,0.17688,-0.28918,0.95227,-0.24414,-0.91553,-0.79346,1
13.642,0.16919,-0.29309,0.95947,0.0,-0.54932,-0.54932,1
13.653,0.16968,-0.29333,0.95361,0.24414,0.54932,-0.18311,1
13.663,0.17615,-0.29114,0.94348,0.06104,1.46484,-0.06104,1
13.674,0.1792,-0.29028,0.94812,-0.30518,1.64795,-0.24414,1
13.685,0.17261,-0.29126,0.9613,-0.24414,1.28174,-0.36621,1
13.695,0.17151,-0.29187,0.95056,0.36621,0.91553,-0.24414,1
13.706,0.17468,-0.29187,0.93665,0.91553,0.97656,-0.12207,1
13.716,0.17651,-0.29114,0.93701,0.73242,1.46484,-0.18311,1
13.727,0.17566,-0.28918,0.95032,0.06104,1.83105,-0.30518,1
13.738,0.17224,-0.28772,0.96033,-0.30518,1.95312,-0.42725,1
13.748,0.16858,-0.28784,0.96118,-0.18311,1.89209,-0.36621,1
13.759,0.16833,-0.28845,0.95544,0.54932,1.64795,0.06104,1
13.769,0.16968,-0.28943,0.94702,0.67139,1.58691,0.06104,1
13.78,0.16907,-0.29187,0.94189,0.42725,1.40381,-0.18311,1
13.791,0.16687,-0.29419,0.94482,0.0,0.73242,-0.42725,1
13.801,0.16382,-0.29529,0.95435,-0.18311,0.12207,-0.48828,1
13.812,0.16174,-0.29639,0.96143,0.12207,-0.36621,-0.24414,1
13.823,0.16296,-0.29614,0.95923,0.54932,-0.73242,0.06104,1
13.833,0.16614,-0.29431,0.95068,0.79346,-1.09863,0.30518,1
13.844,0.17651,-0.29102,0.94067,0.85449,-1.28174,0.36621,1
13.854,0.17981,-0.29041,0.9425,0.79346,-0.85449,0.24414,1
13.865,0.17615,-0.29309,0.948,0.73242,-0.06104,0.0,1
13.876,0.16956,-0.29675,0.95239,0.73242,0.18311,-0.30518,1
13.886,0.16687,-0.29761,0.9552,0.85449,-0.30518,-0.48828,1
13.897,0.16968,-0.29419,0.95544,1.0376,-0.73242,-0.36621,1
13.907,0.17419,-0.28955,0.953,1.34277,-0.67139,-0.12207,1
13.918,0.17712,-0.28687,0.9519,1.46484,0.24414,-0.12207,1
13.929,0.17749,-0.28516,0.95093,1.46484,0.54932,-0.30518,1
13.939,0.17346,-0.28479,0.94702,1.52588,0.67139,-0.42725,1
13.95,0.16956,-0.28577,0.94177,1.15967,0.48828,-0.54932,1
13.961,0.17163,-0.2843,0.93945,0.36621,0.36621,-0.79346,1
13.971,0.1748,-0.28271,0.94446,-0.42725,0.30518,-0.91553,1
13.982,0.17432,-0.28235,0.95203,-0.61035,0.54932,-0.97656,1
13.992,0.17163,-0.2821,0.95251,-0.30518,0.85449,-0.91553,1
14.003,0.16833,-0.29053,0.95532,-0.12207,1.15967,-0.67139,1
14.014,0.16931,-0.29285,0.95898,0.0,1.34277,-0.42725,1
14.024,0.17017,-0.29114,0.95923,0.12207,1.09863,-0.30518,1
14.035,0.16968,-0.2915,0.95703,0.24414,0.48828,-0.24414,1
14.045,0.1698,-0.29382,0.95435,0.48828,-0.12207,-0.24414,1
14.056,0.16992,-0.29407,0.95496,0.73242,-0.36621,-0.12207,1
14.067,0.16907,-0.29053,0.95312,1.0376,-0.30518,0.0,1
14.077,0.16956,-0.28467,0.94299,1.70898,-0.18311,0.12207,1
14.088,0.17383,-0.28076,0.92981,1.28174,-0.24414,0.06104,1
14.098,0.17822,-0.2821,0.9281,0.24414,-0.06104,-0.24414,1
14.109,0.17725,-0.2854,0.93896,-0.48828,0.24414,-0.61035,1
14.12,0.17212,-0.28918,0.9502,-0.73242,0.48828,-0.73242,1
14.13,0.16821,-0.29199,0.95618,-0.67139,0.18311,-0.73242,1
14.141,0.16736,-0.29224,0.95935,-0.61035,-0.54932,-0.61035,1
14.151,0.1676,-0.29102,0.9646,-0.36621,-1.28174,-0.42725,1
14.162,0.17114,-0.28882,0.96082,0.24414,-1.52588,-0.06104,1
14.173,0.17249,-0.28955,0.95386,0.73242,-1.28174,0.24414,1
14.183,0.1748,-0.28699,0.94971,0.85449,-0.91553,0.36621,1
14.194,0.17773,-0.28381,0.94702,0.67139,-0.67139,0.36621,1
14.204,0.17786,-0.28467,0.94592,0.42725,-0.30518,0.18311,1
14.215,0.17554,-0.28772,0.9436,0.30518,0.12207,-0.06104,1
14.226,0.17126,-0.29102,0.9436,0.30518,0.48828,-0.24414,1
14.236,0.16919,-0.29114,0.94788,0.12207,0.48828,-0.36621,1
14.247,0.17163,-0.28845,0.95227,-0.06104,0.0,-0.48828,1
14.257,0.1759,-0.28699,0.95264,0.06104,0.36621,-0.54932,1
14.268,0.17834,-0.28772,0.94824,0.12207,0.97656,-0.73242,1
14.289,0.17261,-0.28723,0.93921,-0.30518,0.91553,-1.28174,1
14.3,0.16431,-0.28723,0.94421,-0.42725,0.06104,-1.15967,1
14.31,0.15991,-0.28821,0.95251,-0.24414,-0.48828,-0.73242,1
14.321,0.16821,-0.2854,0.95715,0.12207,-0.61035,-0.18311,1
14.332,0.17273,-0.2821,0.95483,0.24414,-0.42725,0.12207,1
14.342,0.17505,-0.28223,0.95178,0.18311,-0.36621,0.12207,1
14.353,0.17676,-0.28552,0.95215,-0.12207,-0.42725,0.0,1
14.364,0.17761,-0.2876,0.95532,-0.42725,-0.42725,-0.18311,1
14.374,0.17542,-0.28687,0.95703,-0.36621,-0.30518,-0.30518,1
14.385,0.17078,-0.28784,0.95667,0.06104,-0.18311,-0.42725,1
14.395,0.16809,-0.29138,0.95557,0.61035,-0.12207,-0.30518,1
14.406,0.1687,-0.29236,0.95264,0.73242,-0.61035,0.18311,1
14.417,0.1709,-0.28955,0.95142,0.67139,-1.09863,0.30518,1
14.427,0.17419,-0.28687,0.95227,0.73242,-1.2207,0.36621,1
14.438,0.17847,-0.2865,0.94995,0.73242,-0.79346,0.42725,1
14.448,0.18408,-0.28699,0.94617,0.24414,0.0,0.24414,1
14.459,0.18591,-0.28601,0.948,-0.36621,0.85449,-0.06104,1
14.47,0.17908,-0.2854,0.95447,-0.42725,1.46484,-0.18311,1
14.48,0.17065,-0.28589,0.95654,-0.12207,1.46484,-0.12207,1
14.491,0.17432,-0.28345,0.94727,0.06104,1.15967,0.18311,1
14.501,0.17603,-0.28259,0.94861,-0.12207,1.0376,0.24414,1
14.512,0.17236,-0.28381,0.95007,-0.36621,1.09863,0.12207,1
14.523,0.16846,-0.28601,0.94739,-0.42725,1.15967,0.0,1
14.533,0.16748,-0.28931,0.94531,-0.42725,1.09863,0.12207,1
14.544,0.16748,-0.29272,0.94946,-0.54932,0.73242,0.30518,1
14.554,0.16736,-0.29358,0.95837,-0.67139,0.30518,0.36621,1
14.565,0.16602,-0.29321,0.96155,0.24414,-0.61035,0.36621,1
14.576,0.16516,-0.29236,0.9585,0.79346,-1.0376,0.42725,1
14.586,0.16785,-0.29053,0.95178,1.0376,-1.0376,0.54932,1
14.597,0.17456,-0.28894,0.9425,0.67139,-0.61035,0.54932,1
14.607,0.18042,-0.28833,0.93909,0.06104,-0.30518,0.36621,1
14.618,0.18164,-0.28821,0.94348,-0.30518,0.0,0.18311,1
14.629,0.17993,-0.28906,0.94897,-0.18311,0.48828,0.06104,1
14.639,0.17749,-0.29126,0.95068,-0.06104,0.85449,-0.06104,1
14.65,0.17456,-0.29126,0.95203,-0.12207,0.79346,-0.18311,1
14.66,0.17566,-0.28918,0.95203,0.0,0.48828,-0.30518,1
14.671,0.1759,-0.28711,0.95227,0.12207,0.24414,-0.48828,1
14.682,0.17297,-0.28699,0.95386,0.18311,0.12207,-0.67139,1
14.692,0.16992,-0.28662,0.95288,0.24414,0.06104,-0.79346,1
14.703,0.1698,-0.28491,0.9502,0.18311,0.18311,-0.67139,1
14.713,0.17163,-0.28516,0.94641,0.06104,0.48828,-0.36621,1
14.724,0.17383,-0.2865,0.94543,-0.61035,0.42725,-0.54932,1
14.735,0.17273,-0.2876,0.95032,-0.79346,0.18311,-0.61035,1
14.745,0.16968,-0.28833,0.95508,-0.54932,0.06104,-0.48828,1
14.756,0.16992,-0.28796,0.95593,-0.18311,-0.06104,-0.30518,1
14.766,0.17297,-0.28809,0.95569,-0.06104,0.0,-0.18311,1
14.777,0.17419,-0.28955,0.95837,0.06104,0.12207,-0.06104,1
14.788,0.17126,-0.29016,0.96118,0.36621,0.24414,0.12207,1
14.798,0.16858,-0.2887,0.9574,0.67139,0.24414,0.42725,1
14.809,0.17444,-0.28479,0.9325,0.73242,-0.06104,0.42725,1
14.819,0.17627,-0.28687,0.9364,0.18311,-0.79346,0.12207,1
14.83,0.17554,-0.28918,0.94763,-0.48828,-1.15967,-0.24414,1
14.841,0.17383,-0.29077,0.95386,-0.79346,-0.67139,-0.30518,1
14.851,0.1709,-0.29272,0.9552,-0.67139,0.12207,-0.24414,1
14.862,0.16797,-0.29309,0.9552,-0.42725,0.54932,-0.06104,1
14.873,0.16895,-0.28918,0.95312,-0.18311,0.73242,0.18311,1
14.883,0.172,-0.2832,0.948,0.06104,0.42725,0.36621,1
14.894,0.17468,-0.28027,0.94141,-0.06104,-0.06104,0.12207,1
14.904,0.17566,-0.28247,0.94104,-0.61035,-0.48828,-0.12207,1
14.915,0.17236,-0.28699,0.9491,-0.97656,-0.73242,-0.18311,1
14.926,0.16663,-0.29016,0.95618,-0.85449,-0.85449,0.12207,1
14.936,0.16406,-0.29224,0.96167,-0.48828,-0.67139,0.67139,1
14.947,0.16748,-0.29333,0.96606,0.12207,-0.36621,1.15967,1
14.957,0.1731,-0.29248,0.96606,0.73242,-0.18311,1.40381,1
14.968,0.17749,-0.28784,0.95837,1.40381,-0.42725,1.40381,1
14.979,0.17847,-0.28735,0.94885,1.95312,-0.91553,1.15967,1
14.989,0.17712,-0.29004,0.94055,2.2583,-1.46484,0.73242,1
15.0,0.17517,-0.29285,0.94006,2.01416,-1.77002,0.42725,1
15.01,0.17651,-0.29224,0.94226,1.28174,-1.40381,0.42725,1
15.021,0.18115,-0.29077,0.94287,0.54932,-0.18311,0.61035,1
15.032,0.18494,-0.29053,0.94421,0.0,1.15967,0.67139,1
15.042,0.18372,-0.29138,0.94727,-0.30518,2.01416,-0.12207,1
15.053,0.1792,-0.29309,0.94995,-0.06104,1.77002,-0.42725,1
15.064,0.17432,-0.29553,0.95093,0.06104,1.40381,-0.54932,1
15.074,0.17126,-0.29675,0.95081,0.12207,1.15967,-0.54932,1
15.095,0.17688,-0.28735,0.94556,0.18311,1.52588,-0.67139,1
15.106,0.17883,-0.28528,0.94434,0.06104,2.0752,-0.91553,1
15.117,0.17603,-0.28687,0.94568,-0.06104,2.31934,-1.0376,1
15.127,0.17065,-0.29004,0.95007,-0.06104,2.2583,-1.0376,1
15.138,0.17114,-0.2915,0.94983,0.06104,2.0752,-0.91553,1
15.148,0.1748,-0.29028,0.95056,0.0,1.83105,-0.79346,1
15.159,0.17749,-0.28857,0.953,-0.30518,1.70898,-0.91553,1
15.17,0.1748,-0.28894,0.95508,-0.54932,1.70898,-1.2207,1
15.18,0.16968,-0.29041,0.9563,-0.61035,1.58691,-1.52588,1
15.191,0.16467,-0.28979,0.95789,-0.42725,1.34277,-1.52588,1
15.202,0.16199,-0.28528,0.95593,0.54932,0.79346,-0.73242,1
15.212,0.16199,-0.28113,0.94861,0.79346,0.36621,-0.36621,1
15.223,0.16162,-0.27905,0.94104,0.42725,-0.18311,-0.06104,1
15.233,0.16248,-0.27759,0.9375,-0.24414,-0.54932,0.30518,1
15.244,0.16443,-0.2782,0.93823,-0.85449,-0.91553,0.61035,1
15.255,0.16663,-0.28076,0.93994,-1.28174,-1.52588,0.85449,1
15.265,0.1698,-0.28418,0.9469,-1.77002,-1.95312,1.09863,1
15.276,0.17249,-0.28882,0.96375,-1.95312,-1.83105,1.46484,1
15.287,0.17737,-0.29089,0.98108,-1.40381,-1.0376,1.77002,1
15.297,0.17834,-0.28992,0.96729,-0.36621,-0.06104,1.83105,1
15.308,0.17627,-0.29077,0.95142,0.24414,0.73242,1.77002,1
15.318,0.17188,-0.29285,0.94263,0.06104,1.2207,1.58691,1
15.329,0.16736,-0.29614,0.9364,-0.30518,1.58691,1.34277,1
15.34,0.16614,-0.29797,0.93201,-0.48828,1.77002,1.09863,1
15.35,0.16711,-0.29712,0.9325,-0.67139,1.64795,0.79346,1
15.361,0.16858,-0.2948,0.93628,-0.79346,1.52588,0.36621,1
15.371,0.16809,-0.2937,0.94214,-0.85449,1.40381,-0.48828,1
15.382,0.16626,-0.29419,0.95093,-0.61035,1.09863,-0.73242,1
15.393,0.16602,-0.29565,0.95996,-0.12207,0.79346,-0.91553,1
15.414,0.16797,-0.29541,0.96069,0.85449,-0.18311,-0.91553,1
15.424,0.17004,-0.29175,0.95728,1.09863,-0.85449,-0.85449,1
15.435,0.17041,-0.28821,0.95312,1.28174,-1.64795,-0.85449,1
15.446,0.1709,-0.28284,0.94678,1.40381,-2.13623,-0.79346,1
15.456,0.17285,-0.28113,0.94092,1.52588,-2.13623,-0.67139,1
15.467,0.17456,-0.2821,0.93958,1.52588,-1.89209,-0.61035,1
15.478,0.17493,-0.28528,0.94263,1.2207,-1.40381,-0.61035,1
15.488,0.17395,-0.28955,0.94434,0.79346,-0.73242,-0.67139,1
15.499,0.17432,-0.29285,0.94727,0.48828,-0.18311,-0.67139,1
15.509,0.17566,-0.29504,0.95447,0.24414,-0.18311,-0.67139,1
15.52,0.17493,-0.29663,0.95947,0.12207,-0.06104,-0.61035,1
15.531,0.17297,-0.29712,0.95605,0.67139,0.30518,-0.48828,1
15.541,0.17126,-0.29565,0.95178,0.79346,-0.12207,-0.48828,1
15.552,0.16956,-0.29333,0.953,0.79346,-0.24414,-0.30518,1
15.573,0.17542,-0.28821,0.94043,0.61035,0.61035,-0.18311,1
15.584,0.17505,-0.28943,0.93896,0.30518,0.91553,-0.30518,1
15.594,0.17395,-0.29163,0.94434,0.0,0.91553,-0.30518,1
15.605,0.17175,-0.29285,0.95447,-0.12207,0.73242,-0.30518,1
15.616,0.1709,-0.29333,0.95752,-0.12207,0.42725,-0.30518,1
15.626,0.17163,-0.29187,0.9563,0.06104,0.06104,-0.30518,1
15.637,0.17249,-0.29102,0.95386,0.36621,-0.12207,-0.24414,1
15.648,0.17505,-0.2876,0.94971,0.73242,-0.36621,-0.18311,1
15.658,0.17822,-0.28235,0.9425,0.85449,-0.48828,-0.12207,1
15.669,0.17871,-0.2793,0.93665,0.79346,-0.30518,-0.24414,1
15.679,0.17676,-0.28076,0.93616,0.30518,0.73242,-0.61035,1
15.69,0.172,-0.28601,0.94067,-0.18311,0.97656,-0.73242,1
15.701,0.16699,-0.29126,0.95032,-0.61035,0.79346,-0.67139,1
15.711,0.16589,-0.29236,0.96118,-0.54932,0.24414,-0.48828,1
15.722,0.16882,-0.29089,0.96704,-0.06104,-0.48828,-0.30518,1
15.732,0.17285,-0.29041,0.96704,0.54932,-0.79346,-0.12207,1
15.743,0.1759,-0.29016,0.96252,0.91553,-0.67139,0.0,1
15.754,0.17761,-0.28796,0.95618,0.97656,-0.30518,0.0,1
15.764,0.17639,-0.28296,0.94495,0.97656,0.30518,-0.06104,1
15.775,0.17285,-0.28455,0.94189,1.0376,0.97656,-0.18311,1
15.786,0.1709,-0.28748,0.94629,0.79346,1.34277,-0.24414,1
15.796,0.17175,-0.28833,0.94934,0.42725,1.52588,-0.18311,1
15.807,0.17249,-0.28906,0.94812,0.24414,1.64795,-0.18311,1
15.817,0.17261,-0.29028,0.94983,0.06104,1.64795,-0.36621,1
15.828,0.1731,-0.29016,0.95239,-0.12207,1.52588,-0.54932,1
15.839,0.17065,-0.28967,0.95398,-0.06104,1.58691,-0.79346,1
15.849,0.16492,-0.28992,0.953,0.24414,1.46484,-0.79346,1
15.86,0.16003,-0.29102,0.94653,0.61035,0.85449,-0.67139,1
15.87,0.15833,-0.2915,0.94202,0.67139,-0.12207,-0.54932,1
15.881,0.16052,-0.28943,0.94556,0.42725,-0.67139,-0.30518,1
15.892,0.16614,-0.28552,0.94861,0.42725,-0.42725,0.0,1
15.902,0.17285,-0.28296,0.94714,0.36621,0.24414,0.06104,1
15.913,0.17786,-0.2832,0.94714,0.18311,0.79346,-0.18311,1
15.924,0.17896,-0.28552,0.95386,-0.06104,0.97656,-0.54932,1
15.934,0.17407,-0.28564,0.96033,-0.36621,0.85449,-0.97656,1
15.945,0.16663,-0.28735,0.96594,-0.48828,0.73242,-1.2207,1
15.955,0.16235,-0.28931,0.96289,-0.06104,0.79346,-1.0376,1
15.966,0.16187,-0.29187,0.95654,0.54932,0.91553,-0.73242,1
15.977,0.16418,-0.29248,0.95496,0.79346,0.73242,-0.42725,1
15.987,0.16785,-0.28955,0.95703,0.61035,0.30518,-0.24414,1
15.998,0.16968,-0.28674,0.95642,0.91553,-0.42725,-0.06104,1
16.008,0.17188,-0.28406,0.94751,1.2207,-0.48828,-0.12207,1
16.019,0.17517,-0.2832,0.9386,1.09863,-0.24414,-0.24414,1
16.03,0.1759,-0.28491,0.93884,0.67139,-0.06104,-0.48828,1
16.04,0.17578,-0.2854,0.94397,0.18311,-0.06104,-0.73242,1
16.051,0.177,-0.28357,0.94897,-0.24414,0.0,-0.97656,1
16.061,0.17737,-0.28174,0.95459,-0.36621,0.48828,-1.0376,1
16.072,0.17554,-0.28186,0.95776,-0.36621,1.15967,-0.91553,1
16.083,0.16772,-0.28467,0.95276,-0.30518,1.58691,-0.73242,1
16.093,0.16431,-0.28491,0.95215,-0.24414,1.58691,-0.61035,1
16.104,0.16333,-0.2854,0.94946,-0.18311,1.15967,-0.48828,1
16.114,0.16248,-0.28784,0.94653,-0.12207,0.67139,-0.36621,1
16.125,0.16199,-0.29053,0.94739,0.0,0.18311,-0.30518,1
16.136,0.1637,-0.29053,0.9502,0.0,-0.30518,-0.12207,1
16.146,0.16675,-0.28833,0.95459,-0.06104,-0.85449,0.0,1
16.157,0.16895,-0.28674,0.95911,0.12207,-1.40381,0.24414,1
16.168,0.17114,-0.28662,0.9585,0.36621,-1.09863,0.30518,1
16.178,0.17432,-0.28687,0.95178,0.54932,-0.79346,0.24414,1
16.189,0.17664,-0.28674,0.94482,0.42725,-0.79346,0.06104,1
16.199,0.17651,-0.28711,0.9458,0.06104,-0.73242,-0.12207,1
16.21,0.17505,-0.28687,0.95154,-0.24414,-0.18311,-0.12207,1
